Unit ID,Rarity,Name,Health,Knockbacks,Speed,Attack,DPS,A. Type,A. Frequency,Foreswing,Range,Cost,Recharge,Abilities
656-3,超激レア,氷結の精霊王ブリザレーナ,"10,950",3,12,"5,000",607,範囲,247,60,350,"3,630",2406,"3連続攻撃 1,250 1,250 2,500（60F 70F 80F）※3撃目のみ他特性付加
 対 エイリアン ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 エイリアン ゾンビ 100％の確率で120～144F動きを遅くする
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 超生命体 特効（与ダメ増 被ダメ減）
 100％の確率でバリアブレイク
 遠方範囲全方位攻撃（1撃目-350～350 2撃目-450～450 3撃目-550～550）
 無効（遅くする ワープ 毒撃）"
657-1,EX,古びたタマゴ:N001,250,1,5,5,0,単体,471,32,100,180,60,-
657-2,EX,謎のタマゴ:N001,250,1,5,5,0,単体,471,32,100,180,60,対 白い敵 打たれ強い（被ダメ 1/4）
657-3,EX,ネコはにわ,800,1,4,7,4,単体,54,23,120,135,60,"対 白い敵 打たれ強い（被ダメ 1/4）
 対 超獣 特効（与ダメ増 被ダメ減）"
658-1,超激レア,悲嘆の踊り子イズ,"8,000",2,20,"2,100",481,範囲,131,40,300,"3,150",1586,"3連続攻撃 700 700 700（40F 60F 80F）
 対 白い敵 超ダメージ（与ダメ x3）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 体力50％以下で攻撃力上昇（与ダメ x2）
 遠方範囲全方位攻撃（-350～350）
 無効（波動 烈波 ふっとばす 止める 遅くする 攻撃力低下）"
658-2,超激レア,哀悼の舞姫ダークイズ,"11,250",2,20,"2,550",584,範囲,131,40,300,"3,150",1586,"3連続攻撃 850 850 850（40F 60F 80F）
 対 白い敵 超ダメージ（与ダメ x3）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 超生命体 特効（与ダメ増 被ダメ減）
 100％の確率でバリアブレイク
 体力50％以下で攻撃力上昇（与ダメ x2.5）
 遠方範囲全方位攻撃（-350～350）
 100％の確率％で悪魔シールド貫通
 無効（波動 烈波 ふっとばす 止める 遅くする 攻撃力低下 ワープ 古代の呪い 毒撃）"
659-1,EX,古びたタマゴ:N101,250,1,5,5,0,単体,471,32,100,180,60,-
659-2,EX,赤いタマゴ:N101,250,1,5,5,0,単体,471,32,100,180,60,対 赤い敵 超ダメージ（与ダメ x3～4）
659-3,EX,飛脚ネコ,"2,200",2,25,"1,037",486,範囲,64,11,250,690,206,"対 赤い敵 超ダメージ（与ダメ x3～4）
 対 超獣 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（175～400）"
660-1,EX,古びたタマゴ:N102,250,1,5,5,0,単体,471,32,100,180,60,-
660-2,EX,青いタマゴ:N102,250,1,5,5,0,単体,471,32,100,180,60,対 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
660-3,EX,ネコターさん,"1,725",3,10,650,197,範囲,99,21,310,930,186,"対 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 超獣 特効（与ダメ増 被ダメ減）
 無効（遅くする）"
661-1,超激レア,海龍ダライアサン,"8,250",7,5,"4,000",522,範囲,230,67,510,"6,000",4546,"対 浮いてる敵 天使 100％の確率で90～108F動きを遅くする
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（310～710）
 無効（ふっとばす）"
661-2,超激レア,海龍王ダライアサン,"10,000",7,5,"5,000",652,範囲,230,67,510,"6,000",4546,"対 浮いてる敵 天使 100％の確率で120～144F動きを遅くする
 対 超生命体 特効（与ダメ増 被ダメ減）
 20％の確率で渾身の一撃（与ダメ x3）
 遠方範囲攻撃（310～710）
 無効（ふっとばす）"
662-1,超激レア,祝福神クロノス,"5,750",3,8,"4,750",461,範囲,309,20,450,"4,050",3746,"3連続攻撃 1,000 1,500 2,250（20F 80F 140F）
 対 全敵（白 無 魔 使 除く） 50％の確率で45～54F動きを遅くする
 対 全敵（白 無 魔 使 除く） 50％の確率で45～54F攻撃力50％に低下
 対 全敵（白 無 魔 使 除く） 50％の確率で呪い（45～54F特殊能力封印）
 20％の確率でLv5小波動（射程 1132.5 与ダメ x0.2）
 遠方範囲攻撃（300～700）"
662-2,超激レア,ウェディングクロノス,"7,500",3,8,"5,225",507,範囲,309,20,450,"4,050",3746,"3連続攻撃 1,100 1,650 2,475（20F 80F 140F）
 対 全敵（白 無 魔 使 除く） 50％の確率で45～54F動きを遅くする
 対 全敵（白 無 魔 使 除く） 50％の確率で45～54F攻撃力50％に低下
 対 全敵（白 無 魔 使 除く） 50％の確率で呪い（45～54F特殊能力封印）
 20％の確率でLv5小波動（射程 1132.5 与ダメ x0.2）
 遠方範囲攻撃（300～700）"
663-1,激レア,洗脳されしウシネコ,"3,250",5,40,87,261,単体,10,6,140,750,136,対 黒い敵 悪魔 100％の確率で呪い（30～36F特殊能力封印）
663-2,激レア,洗脳されしネコキリン,"3,250",5,40,87,261,単体,10,6,140,750,136,対 黒い敵 悪魔 100％の確率で呪い（30～36F特殊能力封印）
663-3,激レア,洗脳されしネコライオン,"3,250",2,40,87,261,単体,10,6,140,750,136,対 黒い敵 悪魔 100％の確率で呪い（90～108F特殊能力封印）
664-1,EX,古びたタマゴ:N103,250,1,5,5,0,単体,471,32,100,180,60,-
664-2,EX,黒いタマゴ:N103,250,1,5,5,0,単体,471,32,100,180,60,対 黒い敵 打たれ強い（被ダメ 1/4～1/5）
664-3,EX,ネコガスマスク,"2,100",1,8,450,129,単体,105,20,250,510,196,"対 黒い敵 打たれ強い（被ダメ 1/4～1/5）
 対 超獣 特効（与ダメ増 被ダメ減）
 無効（毒撃）"
665-1,EX,古びたタマゴ:N104,250,1,5,5,0,単体,471,32,100,180,60,-
665-2,EX,緑のタマゴ:N104,250,1,5,5,0,単体,471,32,100,180,60,対 浮いてる敵 1％の確率で90～108F攻撃力50％に低下
665-3,EX,ネコオペ,"2,275",1,22,187,88,範囲,64,23,320,780,266,"対 浮いてる敵 30％の確率で90～108F攻撃力50％に低下
 対 超獣 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（245～420）
 無効（烈波）"
666-1,EX,古びたタマゴ:N201,250,1,5,5,0,単体,471,32,100,180,60,-
666-2,EX,悪のタマゴ:N201,250,1,5,5,0,単体,471,32,100,180,60,対 悪魔 1％の確率で90F動きを止める
666-3,EX,ネコソシスト,"1,650",3,20,300,127,単体,71,31,220,525,246,"対 悪魔 30％の確率で90F動きを止める
 対 超獣 特効（与ダメ増 被ダメ減）"
667-1,超激レア,ナイトビーチリリン,"6,500",3,11,"3,375",541,範囲,187,64,350,"3,900",2546,"対 白い敵 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 白い敵 エイリアン 20％の確率で60F攻撃無効
 100％の確率でバリアブレイク
 無効（ワープ）"
667-2,超激レア,ナイトビーチリリンπ,"7,750",3,11,"4,375",702,範囲,187,64,350,"3,900",2546,"対 白い敵 エイリアン めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 白い敵 エイリアン 20％の確率で60F攻撃無効
 100％の確率でバリアブレイク
 無効（ワープ）"
668-1,激レア,洗脳されしネコノトリ,"1,950",4,10,775,474,範囲,49,10,205,975,116,"対 白い敵 超ダメージ（与ダメ x3）
 50％の確率でLv2小波動（射程 532.5 与ダメ x0.2）
 無効（波動 烈波）"
668-2,激レア,洗脳されしネコUFO,"1,950",4,10,950,500,範囲,57,18,205,975,116,"対 白い敵 超ダメージ（与ダメ x3）
 50％の確率でLv2小波動（射程 532.5 与ダメ x0.2）
 無効（波動 烈波）"
668-3,激レア,洗脳されし天空のネコ,"1,950",4,10,950,500,範囲,57,18,205,975,116,"対 白い敵 超ダメージ（与ダメ x3）
 対 白い敵 100％の確率で60F動きを遅くする
 50％の確率でLv2小波動（射程 532.5 与ダメ x0.2）
 無効（波動 烈波）"
669-1,超激レア,ネコ天狗,"5,000",6,15,"2,100",492,範囲,128,63,400,"3,600",2446,"対 赤い敵 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 赤い敵 天使 30％の確率でふっとばす
 対 超生命体 特効（与ダメ増 被ダメ減）
 無効（波動 攻撃力低下）"
669-2,超激レア,大妖怪ネコ天狗,"6,000",6,15,"2,550",598,範囲,128,63,400,"3,600",2446,"対 赤い敵 天使 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 赤い敵 天使 30％の確率でふっとばす
 対 超生命体 特効（与ダメ増 被ダメ減）
 体力33％以下で攻撃力上昇（与ダメ x2）
 無効（波動 攻撃力低下）"
670-1,EX,古びたタマゴ:N003,250,1,5,5,0,単体,471,32,100,180,60,-
670-2,EX,悪のタマゴ:N003,250,1,5,5,0,単体,471,32,100,180,60,対 悪魔 めっぽう強い（与ダメ x1.5 被ダメ 1/2）
670-3,EX,ネコサボテン,"2,925",1,8,937,293,単体,96,17,140,330,136,"対 悪魔 めっぽう強い（与ダメ x1.5 被ダメ 1/2）
 無効（烈波）"
671-1,EX,古びたタマゴ:N202,250,1,5,5,0,単体,471,32,100,180,60,-
671-2,EX,赤いタマゴ:N202,250,1,5,5,0,単体,471,32,100,180,60,対 赤い敵 エイリアン 1％の確率で90～108F攻撃力50％に低下
671-3,EX,アーマードホタルネコ,"1,875",1,10,165,83,範囲,60,25,210,450,156,"対 赤い敵 エイリアン 50％の確率で90～108F攻撃力50％に低下
 対 超獣 特効（与ダメ増 被ダメ減）"
672-1,超激レア,早乙女らんま(レオタード),"6,750",3,18,"4,950",536,範囲,277,42,500,"4,200",3746,"対 黒い敵 天使 100％の確率で60～72F動きを止める
 遠方範囲攻撃（250～650）
 無効（波動）"
672-2,超激レア,早乙女らんま(チアガール),"6,750",3,18,"4,950",536,範囲,277,42,500,"4,200",3746,"対 黒い敵 天使 100％の確率で60～72F動きを止める
 遠方範囲攻撃（250～650）
 無効（烈波）"
673-1,超激レア,早乙女玄馬(パンダ),"3,750",3,9,"1,650",446,範囲,111,38,300,"1,200",746,対 白い敵 悪魔 超ダメージ（与ダメ x3）
673-2,超激レア,早乙女玄馬,"3,750",3,9,"1,650",446,範囲,111,38,300,"1,200",746,対 白い敵 悪魔 超ダメージ（与ダメ x3）
674-1,超激レア,ネコチーター,2,1,0,2,1,単体,99,100,1,1,19744,-
675-1,超激レア,周遊芸団カルーセルズ,"11,000",4,5,"5,625",654,範囲,258,85,400,"4,500",4346,"3連続攻撃 1,875 1,875 1,875（85F 89F 93F）
 対 黒い敵 ゾンビ 50％の確率で120～144F動きを遅くする
 対 黒い敵 ゾンビ 100％の確率で呪い（240～288F特殊能力封印）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目1～401 2撃目-35～435 3撃目-70～470）
 無効（毒撃）"
675-2,超激レア,奇襲怪光エンヴァンズ,"11,000",4,5,"5,625",654,範囲,258,85,400,"4,500",4346,"3連続攻撃 1,875 1,875 1,875（85F 89F 93F）
 対 黒い敵 ゾンビ 50％の確率で120～144F動きを遅くする
 対 黒い敵 ゾンビ 100％の確率で呪い（240～288F特殊能力封印）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目1～401 2撃目-35～435 3撃目-70～470）
 無効（毒撃）"
675-3,超激レア,超奇襲怪光エンヴァンズ,"11,000",4,5,"7,500",872,範囲,258,85,400,"4,500",4346,"3連続攻撃 2,500 2,500 2,500（85F 89F 93F）
 対 黒い敵 ゾンビ 打たれ強い（被ダメ 1/4～1/5）
 対 黒い敵 ゾンビ 50％の確率で120～144F動きを遅くする
 対 黒い敵 ゾンビ 100％の確率で呪い（240～288F特殊能力封印）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目1～401 2撃目-35～435 3撃目-70～470）
 無効（毒撃）"
676-1,レア,古びたタマゴ:N105,250,1,5,5,0,単体,471,32,100,180,60,-
676-2,レア,青いタマゴ:N105,250,1,5,5,0,単体,471,32,100,180,60,対 エイリアン 1％の確率でふっとばす
676-3,レア,ネコスマッシュ,"2,150",2,13,274,98,範囲,84,18,300,675,306,"2連続攻撃 137 137（18F 47F）
 対 エイリアン 30％の確率でふっとばす
 対 超獣 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目200～350 2撃目225～425）
 無効（遅くする）"
677-1,レア,古びたタマゴ:N106,250,1,5,5,0,単体,471,32,100,180,60,-
677-2,レア,黄色いタマゴ:N106,250,1,5,5,0,単体,471,32,100,180,60,対 天使 超ダメージ（与ダメ x3～4）
677-3,レア,ネコキノコ,"1,975",3,12,950,365,範囲,78,13,290,660,306,"対 天使 超ダメージ（与ダメ x3～4）
 対 超獣 特効（与ダメ増 被ダメ減）
 無効（波動）"
678-1,レア,三雲修＆ネコ,"6,250",2,7,"1,250",188,範囲,199,50,150,675,506,無効（ふっとばす 遅くする）
678-2,レア,三雲修＆ネコCC,"6,250",2,7,"1,250",188,範囲,199,50,150,675,506,無効（ふっとばす 遅くする）
679-1,レア,空閑遊真＆ネコ,"1,500",3,16,"1,350",234,範囲,173,40,250,600,506,対 白い敵 赤い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
679-2,レア,空閑遊真＆ネコCC,"1,500",3,16,"1,350",234,範囲,173,40,250,600,506,対 白い敵 赤い敵 めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
680-1,EX,雨取千佳＆ネコ,"1,200",3,6,300,50,範囲,179,64,450,540,826,"対 黒い敵 100％の確率で60～72F動きを遅くする
 遠方範囲攻撃（300～550）"
680-2,EX,雨取千佳＆ネコCC,"1,200",3,6,300,50,範囲,179,64,450,540,826,"対 黒い敵 100％の確率で60～72F動きを遅くする
 遠方範囲攻撃（300～550）"
681-1,超激レア,さくら,"12,000",4,20,"3,375",750,範囲,135,6,250,"3,975",2746,"3連続攻撃 1,125 1,125 1,125（6F 14F 18F）
 対 全敵（白 無 魔 使 除く） 超ダメージ（与ダメ x3～4）
 遠方範囲全方位攻撃（-150～350）"
681-2,超激レア,さくらCC,"12,000",4,20,"3,375",750,範囲,135,6,250,"3,975",2746,"3連続攻撃 1,125 1,125 1,125（6F 14F 18F）
 対 全敵（白 無 魔 使 除く） 超ダメージ（与ダメ x3～4）
 遠方範囲全方位攻撃（-150～350）"
682-1,超激レア,ルーク,"10,000",3,22,"2,750",737,範囲,112,15,400,"4,800",3746,"対 全敵（白 無 魔 使 除く） めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 5％の確率で渾身の一撃（与ダメ x3）
 10％の確率％で悪魔シールド貫通"
682-2,超激レア,ルークCC,"10,000",3,22,"2,750",737,範囲,112,15,400,"4,800",3746,"対 全敵（白 無 魔 使 除く） めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 5％の確率で渾身の一撃（与ダメ x3）
 10％の確率％で悪魔シールド貫通"
683-1,超激レア,女神ベガ,"7,750",3,13,"2,250",331,範囲,204,36,380,"4,680",3446,"2連続攻撃 1,125 1,125（36F 79F）※2撃目のみ他特性付加
 対 全敵（白 無 魔 使 除く） めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 全敵（白 無 魔 使 除く） 50％の確率で150～180F攻撃力50％に低下
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目1～381 2撃目230～630）
 無効（毒撃）"
683-2,超激レア,幻影の加護女神ベガ,"10,000",3,13,"3,000",441,範囲,204,36,380,"4,680",3446,"2連続攻撃 1,500 1,500（36F 79F）※2撃目のみ他特性付加
 対 全敵（白 無 魔 使 除く） めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 全敵（白 無 魔 使 除く） 50％の確率で180～216F攻撃力50％に低下
 対 超生命体 特効（与ダメ増 被ダメ減）
 遠方範囲攻撃（1撃目1～381 2撃目230～630）
 無効（毒撃）"
684-1,超激レア,伯爵・真田幸村,"3,375",5,70,"4,125",903,範囲,137,1,170,"3,075",1546,"2連続攻撃 3,750 375（1F 8F）
 対 浮いてる敵 超ダメージ（与ダメ x3～4）
 30％の確率で1度だけ生き残る"
684-2,超激レア,吸血鬼・真田幸村,"4,250",5,70,"5,154","1,129",範囲,137,1,170,"3,075",1546,"2連続攻撃 4,687 467（1F 8F）
 対 浮いてる敵 超ダメージ（与ダメ x3～4）
 30％の確率で1度だけ生き残る"
684-3,超激レア,吸血鬼公爵・真田幸村,"4,250",5,80,"5,912","1,295",範囲,137,1,170,"3,075",1546,"2連続攻撃 5,375 537（1F 8F）
 対 浮いてる敵 超ダメージ（与ダメ x3～4）
 100％の確率で1度だけ生き残る"
685-1,激レア,洗脳されしネコフィッシュ,"5,525",3,12,"1,422",805,単体,53,10,150,735,256,"対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
685-2,激レア,洗脳されしネコクジラ,"5,525",3,12,"1,422",805,単体,53,10,150,735,256,"対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）"
685-3,激レア,洗脳されしネコ島,"5,525",3,12,"1,422",805,単体,53,10,150,735,256,"対 ゾンビ めっぽう強い（与ダメ x1.5～1.8 被ダメ 1/2～1/2.5）
 対 ゾンビ 50％の確率で呪い（60～72F特殊能力封印）
 対 ゾンビ ゾンビキラー（撃破時蘇生無効）
 無効（毒撃）"
686-1,EX,古びたタマゴ:N004,250,1,5,5,0,単体,471,32,100,180,60,-
686-2,EX,謎のタマゴ:N004,250,1,5,5,0,単体,471,32,100,180,60,対 全敵（白 無 魔 使 除く） 1％の確率でふっとばす
686-3,EX,ネコスーパーカー,250,1,25,"7,500",978,単体,230,9,120,750,566,"対 全敵（白 無 魔 使 除く） 100％の確率でふっとばす
 100％の確率でバリアブレイク
 100％の確率％で悪魔シールド貫通"
